Proteome ID	Organism	Organism ID	Protein count	Taxon mnemonic	Taxonomic lineage	proteome-components	Genome assembly ID
UP000196121	Candidatus Puniceispirillum sp. TMED245	1986635	1548		Bacteria, Proteobacteria, Alphaproteobacteria, SAR116 cluster, Candidatus Puniceispirillum	Unassembled WGS sequence	GCA_002168815.1
UP000179365	Pseudomonadales bacterium RIFCSPLOWO2_12_59_9	1802009	2671		Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales	Unassembled WGS sequence	GCA_001830395.1
UP000008871	Alcanivorax borkumensis (strain ATCC 700651 / DSM 11573 / NCIMB 13689 / SK2) (Strain: ATCC 700651 / DSM 11573 / NCIMB 13689 / SK2)	393595	2752	ALCBS	Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Alcanivoracaceae, Alcanivorax	Chromosome	GCA_000009365.1
UP000177785	Candidatus Ryanbacteria bacterium RIFCSPHIGHO2_01_FULL_48_27	1802115	1225		Bacteria, Candidatus Ryanbacteria	Unassembled WGS sequence	GCA_001819745.1
UP000034956	Candidatus Jorgensenbacteria bacterium GW2011_GWA1_48_11	1618660	739		Bacteria, Candidatus Jorgensenbacteria	Unassembled WGS sequence	GCA_001003475.1
UP000006666	Kytococcus sedentarius (strain ATCC 14392 / DSM 20547 / CCM 314 / 541) (Micrococcus sedentarius) (Strain: ATCC 14392 / DSM 20547 / CCM 314 / 541)	478801	2531	KYTSD	Bacteria, Actinobacteria, Micrococcales, Dermacoccaceae, Kytococcus	Chromosome	GCA_000023925.1
UP000018143	Helicobacter fennelliae MRY12-0050 (Strain: MRY12-0050)	1325130	2446		Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter	Unassembled WGS sequence	GCA_000509365.1
UP000245415	Flavobacterium sp. HTF (Strain: HTF)	2170732	4384		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Flavobacterium	Unassembled WGS sequence	GCA_003105115.1
UP000001591	Rhodospirillum centenum (strain ATCC 51521 / SW) (Strain: ATCC 51521 / SW)	414684	3984	RHOCS	Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Rhodospirillum	Chromosome	GCA_000016185.1
UP000051213	SAR92 bacterium BACL26 MAG-121220-bin70	1655626	1544		Bacteria, Proteobacteria, Gammaproteobacteria, Cellvibrionales, Porticoccaceae, SAR92 clade	Unassembled WGS sequence	GCA_001438085.1
UP000002572	Desulfurispirillum indicum (strain ATCC BAA-1389 / S5) (Strain: ATCC BAA-1389 / S5)	653733	2551	DESIS	Bacteria, Chrysiogenetes, Chrysiogenales, Chrysiogenaceae, Desulfurispirillum	Chromosome	GCA_000177635.2
UP000018361	Prevotella copri CAG:164 (Strain: MGS:164)	1263102	2331		Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, environmental samples	Unassembled WGS sequence	GCA_000435255.1
UP000036771	Caedimonas varicaedens	1629334	1663		Bacteria, Proteobacteria, Alphaproteobacteria, Holosporales, Caedimonadaceae, Caedimonas	Unassembled WGS sequence	GCA_001192655.1
UP000001366	Persephonella marina (strain DSM 14350 / EX-H1) (Strain: DSM 14350 / EX-H1)	123214	2048	PERMH	Bacteria, Aquificae, Aquificales, Hydrogenothermaceae, Persephonella	Chromosome; Plasmid pPERMA01	GCA_000021565.1
UP000018365	Dialister sp. CAG:357 (Strain: MGS:357)	1262869	1809		Bacteria, Firmicutes, Negativicutes, Veillonellales, Veillonellaceae, Dialister, environmental samples	Unassembled WGS sequence	GCA_000435155.1
UP000000806	Mycobacterium leprae (strain TN) (Strain: TN)	272631	1603	MYCLE	Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium	Chromosome	GCA_000195855.1
UP000001235	Gallionella capsiferriformans (strain ES-2) (Gallionella ferruginea capsiferriformans (strain ES-2)) (Strain: ES-2)	395494	2853	GALCS	Bacteria, Proteobacteria, Betaproteobacteria, Nitrosomonadales, Gallionellaceae, Gallionella	Chromosome	GCA_000145255.1
UP000177052	Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_12_FULL_37_29	1801759	618		Bacteria, Candidatus Nomurabacteria	Unassembled WGS sequence	GCA_001785675.1
UP000001382	Geodermatophilus obscurus (strain ATCC 25078 / DSM 43160 / JCM 3152 / G-20) (Strain: ATCC 25078 / DSM 43160 / JCM 3152 / G-20)	526225	4795	GEOOG	Bacteria, Actinobacteria, Geodermatophilales, Geodermatophilaceae, Geodermatophilus	Chromosome	GCA_000025345.1
UP000001549	Frankia symbiont subsp. Datisca glomerata (Strain: 4085684)	656024	4063	FRADG	Bacteria, Actinobacteria, Frankiales, Frankiaceae, Frankia	Plasmid pFSYMDG02; Plasmid pFSYMDG01; Chromosome	GCA_000177615.2
UP000094452	Cupriavidus sp. UYMMa02A (Strain: UYMMa02A)	1774745	4000		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus	Unassembled WGS sequence	GCA_001725945.1
UP000018308	Catenibacterium sp. CAG:290 (Strain: MGS:290)	1262767	1992		Bacteria, Firmicutes, Erysipelotrichia, Erysipelotrichales, Erysipelotrichaceae, Catenibacterium, environmental samples	Unassembled WGS sequence	GCA_000437715.1
UP000094238	Thiobacillus sp. SCN 63-374	1660149	2743		Bacteria, Proteobacteria, Betaproteobacteria, Nitrosomonadales, Thiobacillaceae, Thiobacillus	Unassembled WGS sequence	GCA_001725135.1
UP000003813	Opitutaceae bacterium TAV5 (Strain: TAV5)	794903	6011		Bacteria, Verrucomicrobia, Opitutae, Opitutales, Opitutaceae	Plasmid; Chromosome	GCA_000242935.3
UP000093049	Modestobacter sp. VKM Ac-2676 (Strain: VKM Ac-2676)	1678130	3187		Bacteria, Actinobacteria, Geodermatophilales, Geodermatophilaceae, Modestobacter	Unassembled WGS sequence	GCA_001691715.2
UP000176404	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_10b	1802517	1029		Bacteria, Candidatus Woesebacteria	Unassembled WGS sequence	GCA_001793025.1
UP000182360	Treponema bryantii (Strain: B25)	163	3051		Bacteria, Spirochaetes, Spirochaetales, Spirochaetaceae, Treponema	Unassembled WGS sequence	GCA_900111035.1
UP000192694	Spirochaeta sp. LUC14_002_19_P3	1940821	1687		Bacteria, Spirochaetes, Spirochaetales, Spirochaetaceae, Spirochaeta	Unassembled WGS sequence	GCA_002084135.1
UP000006631	Pantoea vagans (strain C9-1) (Pantoea agglomerans (strain C9-1)) (Strain: C9-1)	712898	4590	PANVC	Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Erwiniaceae, Pantoea	Chromosome; Plasmid pPag1; Plasmid pPag2; Plasmid pPag3	GCA_000148935.1
UP000032887	Burkholderia cenocepacia KC-01 (Strain: KC-01)	1396830	5306		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, Burkholderia cepacia complex	Unassembled WGS sequence	GCA_000498115.1
UP000030134	Porphyromonas gingivicanis (Strain: COT-022 OH1391)	266762	1433		Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas	Unassembled WGS sequence	GCA_000769135.1
UP000244334	Candidatus Erwinia dacicola (Strain: Oroville)	252393	3896		Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Erwiniaceae, Erwinia	Unassembled WGS sequence	GCA_003058285.2
UP000004793	Caldisericum exile (strain DSM 21853 / NBRC 104410 / AZM16c01) (Strain: DSM 21853 / NBRC 104410 / AZM16c01)	511051	1566	CALEA	Bacteria, Caldiserica, Caldisericia, Caldisericales, Caldisericaceae, Caldisericum	Chromosome	GCA_000284335.1
UP000239706	Clostridium liquoris (Strain: DSM 100320)	1289519	2785		Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium	Unassembled WGS sequence	GCA_002995785.1
UP000033957	Candidatus Peregrinibacteria bacterium GW2011_GWF2_38_29	1619066	1162		Bacteria, Candidatus Peregrinibacteria	Unassembled WGS sequence	GCA_000992695.1
UP000018303	Clostridium sp. CAG:417 (Strain: MGS:417)	1262804	1291		Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, environmental samples	Unassembled WGS sequence	GCA_000432835.1
UP000176364	Candidatus Beckwithbacteria bacterium RIFCSPLOWO2_02_FULL_47_23	1797463	725		Bacteria, Candidatus Beckwithbacteria	Unassembled WGS sequence	GCA_001776115.1
UP000004210	Rhodanobacter fulvus Jip2 (Strain: Jip2T)	1163408	3400		Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, Rhodanobacter	Unassembled WGS sequence	GCA_000264315.1
UP000237158	Ignavibacteria bacterium GWA2_55_25	1798422	386		Bacteria, Ignavibacteriae, Ignavibacteria	Unassembled WGS sequence	GCA_001802685.1
UP000018094	Alistipes sp. CAG:831 (Strain: MGS:831)	1262698	2179		Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Rikenellaceae, Alistipes, environmental samples	Unassembled WGS sequence	GCA_000432775.1
UP000016569	Brevundimonas abyssalis TAR-001 (Strain: TAR-001)	1391729	2946		Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas	Unassembled WGS sequence	GCA_000466985.1
UP000192616	Proteobacteria bacterium ST_bin12	1978760	2168		Bacteria, Proteobacteria	Unassembled WGS sequence	GCA_002083635.1
UP000223945	Lewinellaceae bacterium SD302 (Strain: SD302)	2014804	4052		Bacteria, Bacteroidetes, Saprospiria, Saprospirales, Lewinellaceae	Unassembled WGS sequence	GCA_002591745.1
UP000177105	Burkholderiales bacterium RIFCSPLOWO2_02_FULL_67_64	1797564	4713		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales	Unassembled WGS sequence	GCA_001770905.1
UP000006502	Mycoplasma haemolamae (strain Purdue) (Strain: Purdue)	1212765	923	MYCHA	Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma	Chromosome	GCA_000281235.1
UP000077623	Candidatus Mycoplasma haemobos (Strain: INIFAP01)	432608	1109		Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma	Unassembled WGS sequence	GCA_001645765.1
UP000009242	Novosphingobium sp. PP1Y (Strain: sp. PP1Y)	702113	4624		Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium	Plasmid Lpl; Plasmid Spl; Chromosome; Plasmid Mpl	GCA_000253255.1
UP000034946	Parcubacteria group bacterium GW2011_GWA2_39_18	1618813	561		Bacteria, unclassified Parcubacteria group	Unassembled WGS sequence	GCA_000993645.1
UP000014822	Osedax symbiont Rs1 (Strain: Rs1)	1330036	4383		Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Oceanospirillaceae, unclassified Oceanospirillaceae	Unassembled WGS sequence	GCA_000416275.1
UP000033896	Parcubacteria group bacterium GW2011_GWA1_59_11	1618804	754		Bacteria, unclassified Parcubacteria group	Unassembled WGS sequence	GCA_001005035.1
UP000004169	Phaeospirillum molischianum DSM 120 (Strain: DSM120)	1150626	3771		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Phaeospirillum	Unassembled WGS sequence	GCA_000294655.1
UP000077404	Leptolyngbya valderiana BDU 20041 (Strain: BDU 20041)	322866	5400		Bacteria, Cyanobacteria, Synechococcales, Leptolyngbyaceae, Leptolyngbya	Unassembled WGS sequence	GCA_001637395.1
UP000018156	Eubacterium sp. CAG:76 (Strain: MGS:76)	1262892	2278		Bacteria, Firmicutes, Clostridia, Clostridiales, Eubacteriaceae, Eubacterium, environmental samples	Unassembled WGS sequence	GCA_000437955.1
UP000018157	Bacteroides intestinalis CAG:564 (Strain: MGS:564)	1263049	2827		Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides, environmental samples	Unassembled WGS sequence	GCA_000431715.1
UP000005964	Roseobacter sp. SK209-2-6 (Strain: SK209-2-6)	388739	4497		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Roseobacter	Unassembled WGS sequence	GCA_000169455.1
UP000018161	Firmicutes bacterium CAG:475 (Strain: MGS:475)	1263026	1270		Bacteria, Firmicutes, environmental samples	Unassembled WGS sequence	GCA_000434435.1
UP000236431	bacterium BMS3Bbin02	2005725	2354		Bacteria	Unassembled WGS sequence	GCA_002898115.1
UP000052954	Paenibacillus darwinianus (Strain: Br)	1380763	2764		Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus	Unassembled WGS sequence	GCA_000598065.1
UP000237191	Candidatus Parcubacteria bacterium A4	1934245	247		Bacteria, Candidatus Parcubacteria	Unassembled WGS sequence	GCA_002083895.1
UP000004679	Methylophaga thiooxydans DMS010 (Strain: DMS010)	637616	2492		Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Piscirickettsiaceae, Methylophaga	Unassembled WGS sequence	GCA_000156355.1
UP000034669	Candidatus Woesebacteria bacterium GW2011_GWA1_43_12	1618557	763		Bacteria, Candidatus Woesebacteria	Unassembled WGS sequence	GCA_000998925.1
UP000001662	Clostridium saccharolyticum (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) (Strain: ATCC 35040 / DSM 2544 / NRCC 2533 / WM1)	610130	4133	CLOSW	Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae	Chromosome	GCA_000144625.1
UP000012178	Stenotrophomonas maltophilia SKK35 (Strain: SKK35)	1118156	3108		Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas, Stenotrophomonas maltophilia group	Unassembled WGS sequence	GCA_000355745.1
UP000033988	Parcubacteria group bacterium GW2011_GWC1_40_11	1618902	750		Bacteria, unclassified Parcubacteria group	Unassembled WGS sequence	GCA_000995805.1
UP000238805	Mesoflavibacter sp. HG96 (Strain: HG96)	2109944	2694		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Mesoflavibacter	Unassembled WGS sequence	GCA_003008415.1
UP000235616	Burkholderia dabaoshanensis (Strain: GIMN1.004)	564714	6323		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia	Unassembled WGS sequence	GCA_002879885.1
UP000000930	Moraxella catarrhalis (strain BBH18) (Strain: BBH18)	1236608	1881	MORCB	Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Moraxella	Chromosome	GCA_000092265.1
UP000033907	Candidatus Nomurabacteria bacterium GW2011_GWF2_43_24	1618778	666		Bacteria, Candidatus Nomurabacteria	Unassembled WGS sequence	GCA_000999615.1
UP000249068	Mesotoga sp. TolDC (Strain: TolDC)	1389250	1835		Bacteria, Thermotogae, Kosmotogales, Kosmotogaceae, Mesotoga	Unassembled WGS sequence	GCA_003228205.1
UP000177802	Candidatus Peregrinibacteria bacterium RIFCSPLOWO2_02_FULL_39_10	1801899	626		Bacteria, Candidatus Peregrinibacteria	Unassembled WGS sequence	GCA_001788685.1
UP000004757	Mycoplasma alligatoris A21JP2 (Strain: A21JP2)	747682	803		Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma	Unassembled WGS sequence	GCA_000178375.1
UP000177247	Candidatus Portnoybacteria bacterium RIFCSPHIGHO2_12_FULL_40_11	1801998	552		Bacteria, Candidatus Portnoybacteria	Unassembled WGS sequence	GCA_001821675.1
UP000018011	Firmicutes bacterium CAG:137 (Strain: MGS:137)	1263004	2347		Bacteria, Firmicutes, environmental samples	Unassembled WGS sequence	GCA_000435995.1
UP000005850	Brevibacillus laterosporus LMG 15441 (Strain: LMG 15441)	1042163	4532		Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Brevibacillus	Plasmid pBRLA07; Plasmid pBRLA33; Chromosome	GCA_000219535.3
UP000017926	Clostridium sp. CAG:557 (Strain: MGS:557)	1262819	1118		Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, environmental samples	Unassembled WGS sequence	GCA_000435275.1
UP000004777	Frankia sp. EUN1f (Strain: EUN1f)	102897	8160		Bacteria, Actinobacteria, Frankiales, Frankiaceae, Frankia	Unassembled WGS sequence	GCA_000177675.1
UP000006073	Indibacter alkaliphilus LW1 (Strain: LW1)	1189612	4650		Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Cyclobacteriaceae	Unassembled WGS sequence	GCA_000295935.2
UP000237088	Hydrogenophilales bacterium 17-62-8	1970525	1295		Bacteria, Proteobacteria, Hydrogenophilalia, Hydrogenophilales	Unassembled WGS sequence	GCA_002282155.1
UP000034403	Candidatus Yanofskybacteria bacterium GW2011_GWA1_48_10	1619022	328		Bacteria, Candidatus Yanofskybacteria	Unassembled WGS sequence	GCA_001003405.1
UP000235116	Ketobacter alkanivorans (Strain: GI5)	1917421	4119		Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Alcanivoracaceae, Ketobacter	Chromosome	GCA_002863865.1
UP000218035	Xanthomonadaceae bacterium NML93-0399 (Strain: NML93-0399)	2032565	3127		Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae	Unassembled WGS sequence	GCA_002307375.1
UP000016486	Clostridium sp. (strain ATCC 29733 / VPI C48-50) (Strain: ATCC 29733)	1507	3692	CLOS4	Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium	Unassembled WGS sequence	GCA_000466605.1
UP000003994	Actinomyces turicensis ACS-279-V-Col4 (Strain: ACS-279-V-Col4)	883077	1709		Bacteria, Actinobacteria, Actinomycetales, Actinomycetaceae, Actinomyces	Unassembled WGS sequence	GCA_000296505.1
UP000034883	Sandaracinus amylolyticus (Strain: DSM 53668)	927083	8941		Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sorangiineae, Sandaracinaceae, Sandaracinus	Chromosome	GCA_000737325.2
UP000007287	Flavobacterium sp. (strain CF136) (Strain: CF136)	1144313	4319	FLASC	Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Flavobacterium	Unassembled WGS sequence	GCA_000282055.1
UP000034727	Candidatus Jorgensenbacteria bacterium GW2011_GWA2_45_9	1618663	577		Bacteria, Candidatus Jorgensenbacteria	Unassembled WGS sequence	GCA_001002015.1
UP000004703	Labrenzia alexandrii (strain DSM 17067 / NCIMB 14079 / DFL-11) (Stappia alexandrii) (Strain: DSM 17067 / NCIMB 14079 / DFL-11)	244592	5363	LABAD	Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Labrenzia	Unassembled WGS sequence	GCA_000158095.1
UP000028323	Snodgrassella alvi SCGC AB-598-O02	1443103	1571		Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales, Neisseriaceae, Snodgrassella	Unassembled WGS sequence	GCA_000725195.1
UP000023044	Cloacibacillus evryensis DSM 19522 (Strain: DSM 19522)	866499	1082		Bacteria, Synergistetes, Synergistia, Synergistales, Synergistaceae, Cloacibacillus	Unassembled WGS sequence	GCA_000585335.1
UP000178321	Bacteroidetes bacterium RBG_13_42_15	1797355	2605		Bacteria, Bacteroidetes	Unassembled WGS sequence	GCA_001769315.1
UP000034602	Parcubacteria group bacterium GW2011_GWF2_50_9	1618975	1121		Bacteria, unclassified Parcubacteria group	Unassembled WGS sequence	GCA_001004225.1
UP000178291	Thiobacillus sp. GWE1_62_9	1802374	2071		Bacteria, Proteobacteria, Betaproteobacteria, Nitrosomonadales, Thiobacillaceae, Thiobacillus	Unassembled WGS sequence	GCA_001831015.1
UP000018358	Collinsella sp. CAG:166 (Strain: MGS:166)	1262850	1601		Bacteria, Actinobacteria, Coriobacteriia, Coriobacteriales, Coriobacteriaceae, Collinsella, environmental samples	Unassembled WGS sequence	GCA_000434535.1
UP000011134	Photobacterium marinum (Strain: AK15)	1056511	4904		Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Photobacterium	Unassembled WGS sequence	GCA_000331515.1
UP000178122	Candidatus Buchananbacteria bacterium RIFCSPLOWO2_01_FULL_40_23b	1797544	1154		Bacteria, Candidatus Buchananbacteria	Unassembled WGS sequence	GCA_001817535.1
UP000018232	Firmicutes bacterium CAG:345 (Strain: MGS:345)	1263020	1462		Bacteria, Firmicutes, environmental samples	Unassembled WGS sequence	GCA_000433315.1
UP000093352	Criibacterium bergeronii (Strain: CCRI-22567)	1871336	2051		Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae, Criibacterium	Unassembled WGS sequence	GCA_001693775.2
UP000054531	Phycisphaerae bacterium SM23_33	1703412	2534		Bacteria, Planctomycetes, Phycisphaerae	Unassembled WGS sequence	GCA_001303665.1
UP000052016	Anaerolineae bacterium SM23_84	1703388	2914		Bacteria, Chloroflexi, Anaerolineae, unclassified Anaerolineae	Unassembled WGS sequence	GCA_001304175.1
UP000006327	Paraglaciecola arctica BSs20135 (Strain: BSs20135)	493475	5330		Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Alteromonadaceae, Paraglaciecola	Unassembled WGS sequence	GCA_000314995.1
UP000194873	Hymenobacter sp. MIMBbqt21	1770526	5735		Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Hymenobacteraceae, Hymenobacter	Unassembled WGS sequence	GCA_002154225.1
UP000193407	Mycobacterium conspicuum (Strain: DSM 44136)	44010	5457		Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium	Unassembled WGS sequence	GCA_002102095.1
UP000192610	Niastella yeongjuensis (Strain: 17621)	354355	6725		Bacteria, Bacteroidetes, Chitinophagia, Chitinophagales, Chitinophagaceae, Niastella	Unassembled WGS sequence	GCA_002077935.1
UP000228804	Rhodanobacter sp. TND4EH1 (Strain: TND4EH1)	1907399	3362		Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, Rhodanobacter	Unassembled WGS sequence	GCA_002749725.1
UP000184389	Sporanaerobacter acetigenes DSM 13106 (Strain: DSM 13106)	1123281	2836		Bacteria, Firmicutes, Tissierellia, Tissierellales, Sporanaerobacter	Unassembled WGS sequence	GCA_900130025.1
UP000179624	Microbacterium sp. LCT-H2 (Strain: LCT-H2)	1914306	3149		Bacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Microbacterium	Unassembled WGS sequence	GCA_001866135.1
UP000000718	Thermodesulfovibrio yellowstonii (strain ATCC 51303 / DSM 11347 / YP87) (Strain: ATCC 51303 / DSM 11347 / YP87)	289376	1982	THEYD	Bacteria, Nitrospirae, Nitrospirales, Nitrospiraceae, Thermodesulfovibrio	Chromosome	GCA_000020985.1
UP000001131	Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) (Strain: Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288)	467705	2050	STRGC	Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus	Chromosome	GCA_000017005.1
UP000000799	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168) (Strain: ATCC 700819 / NCTC 11168)	192222	1623	CAMJE	Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Campylobacteraceae, Campylobacter	Chromosome	GCA_000009085.1
UP000000425	Neisseria meningitidis serogroup B (strain MC58) (Strain: MC58)	122586	2001	NEIMB	Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales, Neisseriaceae, Neisseria	Chromosome	GCA_000008805.1
UP000053244	Actinoplanes awajinensis subsp. mycoplanecinus (Strain: NRRL B-16712)	135947	9641		Bacteria, Actinobacteria, Micromonosporales, Micromonosporaceae, Actinoplanes	Unassembled WGS sequence	GCA_001509495.1
UP000001007	Chlorobaculum tepidum (strain ATCC 49652 / DSM 12025 / NBRC 103806 / TLS) (Chlorobium tepidum) (Strain: ATCC 49652 / DSM 12025 / NBRC 103806 / TLS)	194439	2250	CHLTE	Bacteria, Chlorobi, Chlorobia, Chlorobiales, Chlorobiaceae, Chlorobaculum	Chromosome	GCA_000006985.1
UP000010390	Calothrix sp. PCC 7507 (Strain: PCC 7507)	99598	5924		Bacteria, Cyanobacteria, Nostocales, Rivulariaceae, Calothrix	Chromosome	GCA_000316575.1
UP000199543	Lachnospiraceae bacterium XPB1003 (Strain: XPB1003)	1520825	2824		Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae	Unassembled WGS sequence	GCA_900102065.1
UP000000807	Mycoplasma genitalium (strain ATCC 33530 / G-37 / NCTC 10195) (Strain: ATCC 33530 / G-37 / NCTC 10195)	243273	483	MYCGE	Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma	Chromosome	GCA_000027325.1
UP000006647	Mesoplasma florum (strain ATCC 33453 / NBRC 100688 / NCTC 11704 / L1) (Acholeplasma florum) (Strain: ATCC 33453 / NBRC 100688 / NCTC 11704 / L1)	265311	683	MESFL	Bacteria, Tenericutes, Mollicutes, Entomoplasmatales, Entomoplasmataceae, Mesoplasma	Chromosome	GCA_000008305.1
UP000241121	filamentous cyanobacterium CCT1 (Strain: CCT1)	2107702	6078		Bacteria, Cyanobacteria	Unassembled WGS sequence	GCA_003017855.1
UP000177976	Sulfurimonas sp. RIFOXYD2_FULL_34_21	1802261	2271		Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Sulfurimonas	Unassembled WGS sequence	GCA_001830805.1
UP000007477	Acinetobacter calcoaceticus (strain PHEA-2) (Strain: PHEA-2)	871585	3598	ACICP	Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex	Chromosome	GCA_000191145.1
UP000015559	Sulfuricella denitrificans skB26 (Strain: skB26)	1163617	3071		Bacteria, Proteobacteria, Betaproteobacteria, Nitrosomonadales, Gallionellaceae, Sulfuricella	Chromosome; Plasmid pSCD	GCA_000297055.2
UP000003180	Sulfurovum sp. AR (Strain: AR)	1165841	2114		Bacteria, Proteobacteria, Epsilonproteobacteria, Sulfurovum	Unassembled WGS sequence	GCA_000296775.1
UP000244932	Pontivivens insulae (Strain: CeCT 8812)	1639689	3498		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Pontivivens	Unassembled WGS sequence	GCA_900302495.1
UP000184171	Malonomonas rubra DSM 5091 (Strain: DSM 5091)	1122189	3654		Bacteria, Proteobacteria, Deltaproteobacteria, Desulfuromonadales, Desulfuromonadaceae, Malonomonas	Unassembled WGS sequence	GCA_900142125.1
UP000004622	Nitratireductor aquibiodomus RA22 (Strain: RA22)	1189611	4240		Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Phyllobacteriaceae, Nitratireductor	Unassembled WGS sequence	GCA_000265055.1
UP000020406	Xylella taiwanensis (Strain: PLS229)	1444770	2578		Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xylella	Unassembled WGS sequence	GCA_000576405.1
UP000248012	Rhodobacteraceae bacterium FSX-11 (Strain: FSX-11)	2200892	3171		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae	Unassembled WGS sequence	GCA_003205515.1
UP000000639	Psychromonas ingrahamii (strain 37) (Strain: 37)	357804	3530	PSYIN	Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Psychromonadaceae, Psychromonas	Chromosome	GCA_000015285.1
