Proteome ID	Organism	Organism ID	Protein count	Taxon mnemonic	Taxonomic lineage	proteome-components	genome assembly id
UP000202092	Wenzhou picorna-like virus 49 (Strain: WZFSL84024)	1923636	1		Viruses, unclassified RNA viruses	Genome	GCA_001957835.1
UP000207735	Lake Sarah-associated circular virus-10	1685736	2		Viruses, unclassified viruses	Genome	GCA_001590195.1
UP000001159	Vibrio phage VHML	207597	57		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Vhmlvirus	Genome	GCA_000841185.1
UP000204661	Beihai barnacle virus 9 (Strain: BHTH10927)	1922367	3		Viruses, unclassified RNA viruses	Genome	GCA_001926135.1
UP000204307	Magnaporthe oryzae virus 2	441999	2		Viruses, dsRNA viruses, Totiviridae, Victorivirus	Genome	GCA_000874825.1
UP000222283	Pseudoalteromonas phage C5a (Strain: C5a)	1916107	46		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Peduovirinae, Hp1virus, unclassified Hp1virus	Genome	GCA_002615645.1
UP000121340	Miniopterus associated gemycircularvirus 1	1985387	2		Viruses, ssDNA viruses, Genomoviridae, Gemycircularvirus	Genome	GCA_002825685.1
UP000204557	Red clover powdery mildew-associated totivirus 3	1714364	2		Viruses, dsRNA viruses, Totiviridae	Genome	GCA_001461285.1
UP000203907	Chickpea chlorotic stunt virus	328430	6		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Luteoviridae, Polerovirus	Genome	GCA_000868345.1
UP000153683	Po-Circo-like virus 22	1105384	4		Viruses, ssDNA viruses, Circoviridae, unclassified Circoviridae	Genome	
UP000224269	Enterococcus phage EFP01	1926594	193		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_002617385.1
UP000240605	Cotton yellow mosaic virus	79236	6		Viruses, ssDNA viruses, Geminiviridae, Begomovirus	Segment dna	GCA_003029335.1
UP000250164	Klebsiella phage 5 LV-2017	1960659	41		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002619665.1
UP000225284	Escherichia virus AAPEc6	1873778	52		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Sp6likevirus	Genome	GCA_002611705.1
UP000225122	Corynebacterium phage IME1320_01	1965535	53		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002620985.1
UP000240350	Klebsiella phage SH-Kp 152410	2066504	47		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Kp32virus	Genome	GCA_002957955.1
UP000145445	Avon-Heathcote Estuary associated circular virus 14	1618237	2		Viruses, ssDNA viruses, Circoviridae, unclassified Circoviridae	Genome	GCA_000954495.1
UP000224933	Streptomyces phage Xkcd426	1784947	78		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Ydn12virus, unclassified Ydn12virus	Genome	GCA_002609185.1
UP000014319	Halovirus HSTV-1	1262530	53		Viruses, dsDNA viruses, no RNA stage, unclassified archaeal dsDNA viruses, Haloviruses	Genome	GCA_000907675.1
UP000202133	Mycobacterium phage Enkosi	1698709	79		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Tm4virus, unclassified Tm4virus	Genome	GCA_001504975.1
UP000224474	Flavobacterium phage FL-1	908820	87		Viruses, unclassified bacterial viruses	Genome	GCA_002630825.1
UP000203144	Beihai zhaovirus-like virus 2 (Strain: BHTSS12281)	1922758	1		Viruses, unclassified RNA viruses	Genome	GCA_001963515.1
UP000131223	Odonata associated gemycircularvirus-2	1592108	2		Viruses, ssDNA viruses, Genomoviridae, Gemycircularvirus	Genome	GCA_002825745.1
UP000223716	Bacillus phage QCM8	1909403	273		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Spounavirinae, Tsarbombavirus, unclassified Tsarbombavirus	Genome	GCA_002614385.1
UP000204400	Beihai picorna-like virus 68 (Strain: HOU158652)	1922614	1		Viruses, unclassified RNA viruses	Genome	GCA_001933685.1
UP000221339	Caulobacter phage Seuss	1675601	117		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002607085.1
UP000223047	Xanthomonas phage Xoo-sp2	1852622	79		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Pamx74virus, unclassified Pamx74virus	Genome	GCA_002610145.1
UP000221871	Streptococcus phage CHPC577 (Strain: CHPC577)	1913081	50		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002615005.1
UP000221883	Pectobacterium phage PP99	1932883	59		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Sp6likevirus	Genome	GCA_002617945.1
UP000118038	Avon-Heathcote Estuary associated circular virus 29	1618253	2		Viruses, ssDNA viruses, Circoviridae, unclassified Circoviridae	Genome	GCA_000954415.1
UP000202795	Olive latent virus 1 (Strain: citrus)	47669	5		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tombusviridae, Alphanecrovirus	Genome	GCA_000855965.1
UP000241397	Limeum africanum associated virus	2093276	5		Viruses, ssDNA viruses, Geminiviridae, unclassified Geminiviridae	Genome	GCA_002937345.1
UP000203030	Beihai narna-like virus 13 (Strain: BHWZXX14912)	1922440	1		Viruses, unclassified RNA viruses	Genome	GCA_001925495.1
UP000203602	Lake Sarah-associated circular virus-1	1685735	2		Viruses, unclassified viruses	Genome	GCA_001590495.1
UP000241577	Mycobacterium phage Misha28	2126810	93		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Che8virus, unclassified Che8virus	Genome	GCA_003024035.1
UP000203816	Morganella phage vB_MmoM_MP1	1852628	271		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_001744575.1
UP000207650	Myotis gammaherpesvirus 8 (Strain: My-HV8/Myotis velifer incautus/USA/FCGHV/2011)	1780507	77		Viruses, dsDNA viruses, no RNA stage, Herpesvirales, Herpesviridae, Gammaherpesvirinae	Genome	GCA_001564385.1
UP000232815	Mosquito VEM virus SDBVL G	1034805	4		Viruses, ssDNA viruses, Genomoviridae, Gemycircularvirus	Genome	GCA_002825705.1
UP000161274	Simian T-cell lymphotropic virus 4	1454033	4		Viruses, Ortervirales, Retroviridae, Orthoretrovirinae, Lentivirus	Genome	
UP000027480	Klebsiella phage NTUH-K2044-K1-1	1194091	35		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae	Genome	GCA_000925715.1
UP000007175	Campylobacter virus IBB35	1006972	67		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Cp220virus	Genome	GCA_001308675.2
UP000203082	Torque teno virus 2	687341	2		Viruses, ssDNA viruses, Anelloviridae, Alphatorquevirus	Genome	GCA_000890135.1
UP000157603	Elephant endotheliotropic herpesvirus 1A	759753	122		Viruses, dsDNA viruses, no RNA stage, Herpesvirales, Herpesviridae, Betaherpesvirinae, Proboscivirus	Genome	
UP000207754	Beihai tombus-like virus 16 (Strain: BHWZXX15284)	1922719	3		Viruses, unclassified RNA viruses	Genome	GCA_001961695.1
UP000203292	Hubei picorna-like virus 42 (Strain: arthropodmix13971)	1923123	2		Viruses, unclassified RNA viruses	Genome	GCA_001966415.1
UP000225479	Moraxella phage Mcat17	1647532	51		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002606105.1
UP000224023	Streptococcus phage IPP68	1916204	54		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002616925.1
UP000010373	Enterobacteria phage HK542	432200	57		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Hk97virus, unclassified Hk97virus	Genome	GCA_000901115.1
UP000202021	Sclerotinia nivalis victorivirus 1	1859161	2		Viruses, dsRNA viruses, Totiviridae, Victorivirus, unclassified Victorivirus	Genome	GCA_001678415.1
UP000203961	Wenling crustacean virus 13 (Strain: WLJQ104251)	1923482	3		Viruses, unclassified RNA viruses	Genome	GCA_001960095.1
UP000204325	Johnsongrass chlorotic stripe mosaic virus	229149	5		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tombusviridae, Aureusvirus	Genome	GCA_000853605.1
UP000002653	Tetrasphaera phage TJE1	981335	66		Viruses, dsDNA viruses, no RNA stage, Caudovirales	Genome	GCA_000902975.1
UP000012673	Shigella phage pSf-1	1315956	94		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000908595.1
UP000203865	Noumeavirus	1955558	452		Viruses, dsDNA viruses, no RNA stage, unclassified Marseilleviridae	Genome	GCA_002005685.1
UP000224987	Lactococcus phage LW81	1965482	178		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002620665.1
UP000223342	Streptococcus phage IPP16	1916156	55		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002615985.1
UP000251243	Microbacterium phage Zeta1847	2201444	75		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_003308195.1
UP000000985	Staphylococcus virus 47	320839	72		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Triavirus	Genome	GCA_000860225.1
UP000240995	Sophora alopecuroides yellow stunt alphasatellite 1a	1980161	1		Viruses, Satellites, Satellite Nucleic Acids, Single stranded DNA satellites, Alphasatellitidae, Nanoalphasatellitinae, unclassified Babu- and nanovirus-associated alphasatellites	Chromosome	GCA_003029465.1
UP000201573	Vernonia crinkle betasatellite	1925152	1		Viruses, Satellites, Tolecusatellitidae, Betasatellite	Genome	GCA_001907845.1
UP000222578	Streptomyces phage Raleigh	1920312	53		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002617185.1
UP000203269	Proteus phage PM 75	1560282	25		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Autographivirinae	Genome	GCA_001042175.1
UP000002097	Staphylococcus phage phi11 (Bacteriophage phi-11)	12360	53	BPPHA	Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Phietavirus	Genome	GCA_000841245.1
UP000202472	Beihai picorna-like virus 101 (Strain: BHBJDX18559)	1922529	2		Viruses, unclassified RNA viruses	Genome	GCA_001935285.1
UP000223979	Staphylococcus phage IME1364_01	1965536	20		Viruses, unclassified bacterial viruses	Genome	GCA_002621005.1
UP000208114	Beihai anemone virus 1 (Strain: BHHK129576)	1922352	6		Viruses, unclassified RNA viruses	Genome	GCA_001925395.1
UP000201593	Hubei tombus-like virus 18 (Strain: QTM27278)	1923264	4		Viruses, unclassified RNA viruses	Genome	GCA_001967335.1
UP000201602	Streptococcus phage A25	1701850	46		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae	Genome	GCA_001470335.1
UP000232774	Bunyavirus La Crosse	11577	5	BUNLC	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Peribunyaviridae, Orthobunyavirus	Genome	GCA_002831285.1
UP000204448	Lucheng Rn rat coronavirus	1508224	5		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Nidovirales, Coronaviridae, Coronavirinae, Alphacoronavirus, unclassified Alphacoronavirus	Genome	GCA_001962315.1
UP000201632	Bat dicibavirus	1958784	2		Viruses, unclassified viruses	Genome	GCA_002008695.1
UP000203963	Changjiang crawfish virus 1 (Strain: CJLX30787)	1922765	2		Viruses, unclassified RNA viruses	Genome	GCA_001961815.1
UP000120497	Gorilla beringei graueri polyomavirus 2	1811929	4		Viruses, dsDNA viruses, no RNA stage, Polyomaviridae, unclassified Polyomaviridae	Genome	
UP000007890	Sphingomonas phage PAU	1150991	295		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_000902455.1
UP000208109	Banana streak UA virus	1016854	3		Viruses, Ortervirales, Caulimoviridae, Badnavirus	Genome	GCA_000891075.1
UP000007666	Human papillomavirus type 56	10596	5	HPV56	Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Alphapapillomavirus	Genome	GCA_003180775.1
UP000028462	Escherichia phage vB_EcoS_AHS24	1416030	81		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Tunavirinae, Rogue1virus	Genome	GCA_000921635.1
UP000001486	Staphylococcus phage phiPVL-CN125	648017	65		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Biseptimavirus, unclassified Biseptimavirus	Genome	GCA_000886435.1
UP000005655	Mycobacterium virus Billknuckles	1089116	86		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, L5virus	Genome	GCA_000917795.1
UP000099410	Turkey enteric coronavirus (TCoV) (TCV)	11152	13	CVTKE	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Nidovirales, Coronaviridae, Coronavirinae, Gammacoronavirus	Genome	
UP000007710	Human papillomavirus type 2a	10584	7	HPV2A	Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Alphapapillomavirus	Genome	GCA_000864945.1
UP000000676	Turkey astrovirus 1 (TAstV-1)	364370	3	TASV1	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Astroviridae, Avastrovirus	Genome	GCA_000857825.1
UP000001132	Thermus virus P23-45	466051	117		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, P23virus	Genome	GCA_000871085.1
UP000012980	Enterobacteria phage phi80 (Bacteriophage phi-80)	10713	63	BPPH8	Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_001015325.1
UP000008780	Torque teno tamarin virus (isolate So-TTV2) (Strain: Isolate So-TTV2)	766186	4	TTVE1	Viruses, ssDNA viruses, Anelloviridae, Epsilontorquevirus	Genome	GCA_000888955.1
UP000251037	Xanthomonas phage phiLf2 (Strain: Xanthomonas campestris pv. campestris str. 8004)	2201344	11		Viruses, ssDNA viruses, Inoviridae, unclassified Inoviridae	Genome	GCA_003308795.1
UP000008777	Pyrobaculum spherical virus (isolate United States/Yellowstone) (PSV) (Strain: Isolate United States/Yellowstone)	654907	48	PSVY	Viruses, dsDNA viruses, no RNA stage, Globuloviridae, Globulovirus	Genome	GCA_000843585.1
UP000006542	Beet curly top virus (strain California/Logan) (BCTV) (Strain: California/Logan)	268960	7	BCTVC	Viruses, ssDNA viruses, Geminiviridae, Curtovirus	Genome	GCA_000843505.1
UP000000964	Mycobacterium phage Corndog (Mycobacteriophage Corndog)	205875	122	BPMCO	Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Corndogvirus	Genome	GCA_000843065.1
UP000029745	Pasivirus A1 isolate (isolate Swine/France/Pasivirus 1/2010) (SPaV1) (Swine pasivirus 1) (Strain: Isolate Swine/France/ Pasivirus 1/2010)	1554498	1	PASI1	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Picornavirales, Picornaviridae, Pasivirus	Genome	GCA_000898975.1
UP000221715	Gordonia phage Howe	1777061	80		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002609045.1
UP000001061	Human T-cell leukemia virus 1 (isolate Caribbea HS-35 subtype A) (HTLV-1) (Strain: Isolate Caribbea HS-35 subtype A)	11927	9	HTL1C	Viruses, Ortervirales, Retroviridae, Orthoretrovirinae, Deltaretrovirus	Genome	GCA_000863585.1
UP000001650	Human astrovirus-1 (HAstV-1)	12456	3	HASV1	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Astroviridae, Mamastrovirus	Genome	GCA_000861865.1
UP000006540	Mouse mammary tumor virus (strain C3H) (MMTV) (Strain: C3H)	11759	5	MMTVC	Viruses, Ortervirales, Retroviridae, Orthoretrovirinae, Betaretrovirus	Genome	
UP000000570	Semliki forest virus (SFV)	11033	2	SFV	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Togaviridae, Alphavirus	Genome	GCA_000860285.1
UP000029755	Aquamavirus A (isolate Phoca hispida/Canada/HO.02.21/2002) (SePV-1) (Seal picornavirus type 1 (isolate HO.02.21)) (Strain: Isolate Phoca hispida/Canada/HO.02.21/2002)	1554492	1	AQUAV	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Picornavirales, Picornaviridae, Aquamavirus	Genome	GCA_000874345.1
UP000008790	Psittacus erithacus timneh papillomavirus (isolate African grey parrot) (PePV) (Strain: Isolate African grey parrot)	654917	6	PEPVA	Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Thetapapillomavirus	Genome	GCA_000841825.1
UP000029760	Hibiscus green spot virus (isolate Citrus volkameriana /USA/WAI 1-1/2009) (HGSV-2) (Strain: Isolate Citrus volkameriana /USA/WAI 1-1/2009)	1554497	8	HGSV2	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, unclassified Higrevirus	Genome	GCA_000894935.1
UP000000941	Alcelaphine herpesvirus 1 (strain C500) (AlHV-1) (Malignant catarrhal fever virus) (Strain: C500)	654901	70	ALHV1	Viruses, dsDNA viruses, no RNA stage, Herpesvirales, Herpesviridae, Gammaherpesvirinae, Macavirus	Genome	GCA_000838825.1
UP000001461	Cocksfoot mottle virus (isolate Dactylis glomerata/Norway/CfMV-NO/1995) (CfMV) (Strain: Isolate Dactylis glomerata/Norway/CfMV-NO/1995)	1005059	4	CFMVN	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Solemoviridae, Sobemovirus	Genome	GCA_000855085.1
UP000011300	Nile crocodilepox virus (isolate Crocodylus niloticus/Zimbabwe/Ume/2001) (CRV) (Strain: isolate Crocodylus niloticus/Zimbabwe/Ume/2001)	1289473	172	CPRVZ	Viruses, dsDNA viruses, no RNA stage, Poxviridae, Chordopoxvirinae, Crocodylidpoxvirus	Genome	GCA_000869065.1
UP000001104	Saccharomyces 20S RNA narnavirus (ScNV-20S)	186772	1	SCV20	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Narnaviridae, Narnavirus	Genome	GCA_000851605.1
UP000007103	Parsnip yellow fleck virus (isolate P-121) (PYFV) (Strain: Isolate P-121)	33762	1	PYFV1	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Picornavirales, Secoviridae, Sequivirus	Genome	GCA_000862945.1
UP000002125	Chlamydia phage 1 (Bacteriophage Chp1)	2003327	8	BPCHP	Viruses, ssDNA viruses, Microviridae, Gokushovirinae, Chlamydiamicrovirus	Genome	GCA_000839525.1
UP000008927	Groundnut rosette virus (strain MC1) (GRV) (Strain: MC1)	1005060	4	GRVMC	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tombusviridae, Umbravirus	Genome	GCA_000851225.1
UP000008773	Infectious spleen and kidney necrosis virus (isolate Mandarin fish/China/Nanhai/1998) (ISKNV) (Strain: Isolate Mandarin fish/China/Nanhai/1998)	654923	125	ISKNN	Viruses, dsDNA viruses, no RNA stage, Iridoviridae, Alphairidovirinae, Megalocytivirus, Infectious spleen and kidney necrosis virus	Genome	GCA_000848865.1
UP000001359	Invertebrate iridescent virus 6 (IIV-6) (Chilo iridescent virus)	176652	468	IIV6	Viruses, dsDNA viruses, no RNA stage, Iridoviridae, Betairidovirinae, Iridovirus	Genome	GCA_000838105.1
UP000203335	Orchid fleck dichorhavirus	152177	6		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Rhabdoviridae, Dichorhavirus	Genome	GCA_000870945.1
UP000029758	Furcraea necrotic streak virus (isolate/Colombia/Furcraea/Cauca/2004) (FNSV) (Strain: Isolate/Colombia/Furcraea/Cauca/2004)	1554495	5	FNSVC	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tombusviridae, Macanavirus	Genome	GCA_000905235.1
UP000006715	Potato mop-top virus (isolate Potato/Sweden/Sw) (PMTV) (Strain: Isolate Potato/Sweden/Sw)	652839	7	PMTVS	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Virgaviridae, Pomovirus	Genome	GCA_000850685.1
UP000001795	Salmonella phage P22 (Bacteriophage P22) (Strain: Wild type)	10754	72	BPP22	Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, P22virus	Genome	GCA_000845765.1
UP000001874	Human herpesvirus 2 (strain HG52) (HHV-2) (Human herpes simplex virus 2) (Strain: HG52)	10315	74	HHV2H	Viruses, dsDNA viruses, no RNA stage, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus	Genome	GCA_003052145.1
UP000015553	Mycobacterium phage Muddy	1340829	71		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Ff47virus	Genome	GCA_000913315.1
UP000002602	Varicella-zoster virus (strain Dumas) (HHV-3) (Human herpesvirus 3) (Strain: Dumas)	10338	69	VZVD	Viruses, dsDNA viruses, no RNA stage, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Varicellovirus	Genome	GCA_000858285.1
UP000001515	Synechococcus phage S-RSM4	555387	237		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Tevenvirinae, unclassified Tevenvirinae	Genome	GCA_000886695.1
UP000007192	Murine coronavirus (strain A59) (MHV-A59) (Murine hepatitis virus) (Strain: A59)	11142	11	CVMA5	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Nidovirales, Coronaviridae, Coronavirinae, Betacoronavirus	Genome	GCA_000862345.1
UP000026992	Listeria phage LP-030-3	1458852	73		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000921995.1
UP000202558	Megavirus chiliensis	1094892	1120		Viruses, dsDNA viruses, no RNA stage, Mimiviridae, unclassified Mimiviridae	Genome	GCA_000893915.1
UP000240208	Shigella phage SFN6B	1785176	49		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Kp34virus	Genome	GCA_002989995.1
UP000204606	Cucurbit aphid borne yellows virus associated RNA	1611875	2		Viruses, Virus-associated RNAs	Genome	GCA_000943725.1
UP000229296	Lactobacillus phage LpeD	2041210	100		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002743835.1
UP000162416	Small anellovirus 2	289367	5		Viruses, ssDNA viruses, Anelloviridae, unclassified Anelloviridae	Genome	GCA_000860145.1
UP000165445	Farfantepenaeus duorarum pink shrimp associated circular virus	1692248	2		Viruses, ssDNA viruses, Circoviridae, unclassified Circoviridae	Genome	
UP000203372	Pseudomonas phage PPPL-1	1755692	49		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, T7virus	Genome	GCA_001470795.1
UP000203025	Yellowstone lake phycodnavirus 3	1586715	236		Viruses, dsDNA viruses, no RNA stage, Phycodnaviridae, Prasinovirus, unclassified Prasinovirus	Genome	GCA_001430035.1
UP000008446	Carnation etched ring virus (CERV)	10640	6	CERV	Viruses, Ortervirales, Caulimoviridae, Caulimovirus	Genome	GCA_000845845.1
UP000172353	Melanoplus sanguinipes entomopoxvirus (MsEPV)	83191	261	MSEPV	Viruses, dsDNA viruses, no RNA stage, Poxviridae, Entomopoxvirinae	Genome	GCA_000838565.1
UP000203531	Beihai tombus-like virus 5 (Strain: HOU131178)	1922726	2		Viruses, unclassified RNA viruses	Genome	GCA_001962415.1
UP000204351	Human fecal virus Jorvi3	2017082	2		Viruses, ssDNA viruses, Circoviridae, unclassified Circoviridae	Genome	GCA_002219525.1
UP000001840	Vibrio phage VP585	631719	58		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Vhmlvirus	Genome	GCA_001308515.1
UP000002091	Listeria phage PSA	171618	59		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Psavirus	Genome	GCA_000839905.1
UP000203672	Wenzhou bivalvia virus 1 (Strain: beimix75829)	1923553	1		Viruses, unclassified RNA viruses	Genome	GCA_001958995.1
UP000202648	Sanxia picorna-like virus 1 (Strain: SXXX37713)	1923366	2		Viruses, unclassified RNA viruses	Genome	GCA_001961955.1
UP000028662	Vibrio phage ICP2_2013_A_Haiti	1529058	57		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae	Genome	GCA_000921695.1
UP000203297	Wuhan spider virus 4 (Strain: spider133854)	1923753	4		Viruses, unclassified RNA viruses	Genome	GCA_002004835.1
UP000202258	Microviridae IME-16 (Strain: IME-16)	1544364	7		Viruses, ssDNA viruses, Microviridae, unclassified Microviridae	Genome	GCA_000928195.1
UP000204592	Bacillus phage vB_BhaS-171	1775140	66		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_001736615.1
UP000204599	Gordonia phage CarolAnn	1887644	80		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_001743615.1
UP000203984	Daeseongdong virus 1 (Strain: A12.2708/ROK/2012)	1758881	3		Viruses, unclassified viruses	Genome	GCA_001461225.1
UP000203978	Giant panda associated gemycircularvirus (Strain: gpge004)	2016461	3		Viruses, ssDNA viruses, Genomoviridae, Gemycircularvirus, unclassified Gemycircularvirus	Genome	GCA_002219905.1
UP000203713	Wheat yellow dwarf virus-GPV	572239	6		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Luteoviridae, Polerovirus	Genome	GCA_000884995.1
UP000204265	Phaius virus X	457382	5		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Alphaflexiviridae, Potexvirus	Genome	GCA_000872505.1
UP000204249	Tacheng Tick Virus 6 (Strain: TCRP-2)	1608088	4		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, unassigned Mononegavirales	Genome	GCA_001754665.1
UP000204247	Hubei picorna-like virus 36 (Strain: SCM50248)	1923116	1		Viruses, unclassified RNA viruses	Genome	GCA_001964935.1
UP000208092	Beihai narna-like virus 9 (Strain: HOU146315)	1922461	2		Viruses, unclassified RNA viruses	Genome	GCA_001926215.1
UP000204092	Feldmannia species virus	39420	150		Viruses, dsDNA viruses, no RNA stage, Phycodnaviridae, Phaeovirus	Genome	GCA_000874805.1
UP000202434	Gordonia phage GTE6	1647474	86		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae	Genome	GCA_001470375.1
UP000202600	Wenzhou shrimp virus 10 (Strain: WZRBX43419)	1923649	1		Viruses, unclassified RNA viruses	Genome	GCA_001968235.1
UP000204406	Hubei tombus-like virus 3 (Strain: WGML143241)	1923277	3		Viruses, unclassified RNA viruses	Genome	GCA_001967195.1
UP000202228	Beihai zhaovirus-like virus 3 (Strain: BHZY60564)	1922759	1		Viruses, unclassified RNA viruses	Genome	GCA_001961835.1
UP000203848	Wenling picorna-like virus 8 (Strain: WLJQ103995)	1923536	1		Viruses, unclassified RNA viruses	Genome	GCA_001959055.1
UP000203840	Beihai tombus-like virus 9 (Strain: BHZY58393)	1922730	3		Viruses, unclassified RNA viruses	Genome	GCA_001961655.1
UP000203533	Tobacco virus 1	1692045	9		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Closteroviridae, Closterovirus	Genome	GCA_001271275.1
UP000202190	Acidianus rod-shaped virus 2 (Strain: ARV2)	1732175	43		Viruses, dsDNA viruses, no RNA stage, Ligamenvirales, Rudiviridae, Rudivirus, unclassified Rudivirus	Genome	GCA_001579495.1
UP000202063	Beihai picorna-like virus 112 (Strain: BHXG26692)	1922541	2		Viruses, unclassified RNA viruses	Genome	GCA_001934085.1
