Proteome ID	Organism	Organism ID	Protein count	Taxon mnemonic	Taxonomic lineage	proteome-components	genome assembly id
UP000193856	Babesia sp. Xinjiang (Strain: Xinjiang)	462227	2856		Eukaryota, Alveolata, Apicomplexa, Aconoidasida, Piroplasmida, Babesiidae, Babesia	Unassembled WGS sequence	GCA_002095265.1
UP000192639	Enterospora canceri (Strain: GB1)	1081671	2147		Eukaryota, Fungi, Fungi incertae sedis, Microsporidia, Enterocytozoonidae, Enterospora	Unassembled WGS sequence	GCA_002087915.1
UP000024375	Aphanomyces invadans (Strain: NJM9701)	157072	19593		Eukaryota, Stramenopiles, Oomycetes, Saprolegniales, Saprolegniaceae, Aphanomyces	Unassembled WGS sequence	GCA_000520115.1
UP000050601	Angiostrongylus costaricensis (Nematode worm)	334426	13398	ANGCS	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Strongylida, Metastrongyloidea, Angiostrongylidae, Angiostrongylus	Genome assembly	GCA_000951015.1
UP000195402	Macleaya cordata (Strain: cv. BLH2017)	56857	21697		Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, eudicotyledons, Ranunculales, Papaveraceae, Papaveroideae, Macleaya	Unassembled WGS sequence	GCA_002174775.1
UP000193986	Naematelia encephala (Strain: 68-887.2)	71784	7963		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Tremellomycetes, Tremellales, Naemateliaceae, Naematelia	Unassembled WGS sequence	GCA_002105065.1
UP000075886	Anopheles farauti (Strain: FAR1)	69004	12987		Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Diptera, Nematocera, Culicoidea, Culicidae, Anophelinae, Anopheles	Unassembled WGS sequence	GCA_000473445.2
UP000070249	Leucoagaricus sp. SymC.cos (Strain: SymC.cos)	1714833	12747		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Agaricales, Agaricaceae, Leucoagaricus	Unassembled WGS sequence	GCA_001563735.1
UP000054007	Cylindrobasidium torrendii FP15055 ss-10 (Strain: FP15055 ss-10)	1314674	13901		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Agaricales, Physalacriaceae, Cylindrobasidium	Unassembled WGS sequence	GCA_000934385.1
UP000239156	Puccinia striiformis (Strain: 93-210)	27350	14973		Eukaryota, Fungi, Dikarya, Basidiomycota, Pucciniomycotina, Pucciniomycetes, Pucciniales, Pucciniaceae, Puccinia	Unassembled WGS sequence	GCA_002920065.1
UP000000309	Saccharomyces cerevisiae (strain FostersB) (Baker's yeast) (Strain: FostersB)	764102	0	YEASB	Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Saccharomyces	Unassembled WGS sequence	GCA_000190255.1
UP000240760	Trichoderma longibrachiatum ATCC 18648 (Strain: ATCC 18648)	983965	10930		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Hypocreaceae, Trichoderma	Unassembled WGS sequence	GCA_003025155.1
UP000054304	Lachancea lanzarotensis (Strain: CBS 12615)	1245769	5055		Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Lachancea	Unassembled WGS sequence	GCA_000938715.1
UP000050792	Schistosoma rodhaini	6188	23875		Eukaryota, Metazoa, Platyhelminthes, Trematoda, Digenea, Strigeidida, Schistosomatoidea, Schistosomatidae, Schistosoma	Genome assembly	GCA_000951475.1
UP000091997	Pseudogymnoascus sp. WSF 3629 (Strain: WSF 3629)	1622147	11000		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Leotiomycetes incertae sedis, Pseudeurotiaceae, Pseudogymnoascus	Unassembled WGS sequence	GCA_001662585.1
UP000053958	Rasamsonia emersonii CBS 393.64 (Strain: CBS 393.64)	1408163	9842		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Trichocomaceae, Rasamsonia	Unassembled WGS sequence	GCA_000968595.1
UP000031512	Theileria equi strain WA (Strain: WA)	1537102	5313		Eukaryota, Alveolata, Apicomplexa, Aconoidasida, Piroplasmida, Theileriidae, Theileria	Chromosome 3; Chromosome 1; Unassembled WGS sequence	GCA_000342415.1
UP000092583	Kwoniella mangroviensis CBS 10435 (Strain: CBS 10435)	1331196	8428		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Tremellomycetes, Tremellales, Cryptococcaceae, Kwoniella	Unassembled WGS sequence	GCA_000507885.2
UP000055024	Trichinella zimbabwensis	268475	18195		Eukaryota, Metazoa, Ecdysozoa, Nematoda, Enoplea, Dorylaimia, Trichinellida, Trichinellidae, Trichinella	Unassembled WGS sequence	GCA_001447665.1
UP000094569	Aspergillus cristatus (Strain: GZAAS20.1005)	573508	10115		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Unassembled WGS sequence	GCA_001717485.1
UP000026962	Oryza punctata (Red rice)	4537	38431	ORYPU	Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, Liliopsida, Poales, Poaceae, BOP clade, Oryzoideae, Oryzeae, Oryzinae, Oryza	Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Chromosome 10; Chromosome 11; Chromosome 12	GCA_000573905.1
UP000078492	Trachymyrmex cornetzi	471704	18657		Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Hymenoptera, Apocrita, Aculeata, Formicoidea, Formicidae, Myrmicinae, Trachymyrmex	Unassembled WGS sequence	GCA_001594075.1
UP000038010	Phialophora attae (Strain: CBS 131958)	1664694	11848		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Chaetothyriomycetidae, Chaetothyriales, Herpotrichiellaceae, Phialophora	Unassembled WGS sequence	GCA_001299255.1
UP000216463	Caenorhabditis latens (Strain: PX534)	1503980	25394		Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Rhabditida, Rhabditina, Rhabditomorpha, Rhabditoidea, Rhabditidae, Peloderinae, Caenorhabditis	Unassembled WGS sequence	GCA_002259235.1
UP000214365	Talaromyces atroroseus (Strain: IBT 11181)	1441469	9520		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Trichocomaceae, Talaromyces	Unassembled WGS sequence	GCA_001907595.1
UP000009097	Fusarium oxysporum f. sp. lycopersici (strain 4287 / CBS 123668 / FGSC 9935 / NRRL 34936) (Fusarium vascular wilt of tomato) (Strain: 4287 / CBS 123668 / FGSC 9935 / NRRL 34936)	426428	16646	FUSO4	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Nectriaceae, Fusarium, Fusarium oxysporum species complex	Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Chromosome 10; Chromosome 11; Chromosome 12; Chromosome 13; Chromosome 14; Chromosome 15; Unplaced	GCA_000222805.1
UP000070328	Colletotrichum simmondsii (Strain: CBS122122)	703756	13884		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Glomerellales, Glomerellaceae, Colletotrichum	Unassembled WGS sequence	GCA_001563135.1
UP000033140	Saitoella complicata NRRL Y-17804 (Strain: NRRL Y-17804)	698492	7118		Eukaryota, Fungi, Dikarya, Ascomycota, Taphrinomycotina, Taphrinomycotina incertae sedis, Saitoella	Unassembled WGS sequence	GCA_000227095.3
UP000092553	Drosophila busckii (Fruit fly)	30019	11914	DROBS	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Diptera, Brachycera, Muscomorpha, Ephydroidea, Drosophilidae, Drosophila	Chromosome x sequence; Chromosome 3r sequence; Chromosome 4 sequence; Chromosome 3l sequence; Chromosome 2r sequence; Chromosome 2l sequence	GCA_001277935.1
UP000030663	Fusarium oxysporum f. sp. raphani 54005 (Strain: 54005)	1089458	22754		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Nectriaceae, Fusarium, Fusarium oxysporum species complex	Unassembled WGS sequence	GCA_000260235.2
UP000053237	Albugo candida (Strain: Ac Nc2)	65357	13200		Eukaryota, Stramenopiles, Oomycetes, Albuginales, Albuginaceae, Albugo	Unassembled WGS sequence	GCA_001078535.1
UP000008827	Glycine max (Soybean) (Glycine hispida) (Strain: cv. Williams 82)	3847	75674	SOYBN	Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, eudicotyledons, Gunneridae, Pentapetalae, rosids, fabids, Fabales, Fabaceae, Papilionoideae, 50 kb inversion clade, NPAAA clade, indigoferoid/millettioid clade, Phaseoleae, Glycine, Soja	Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Chromosome 10; Chromosome 11; Chromosome 12; Chromosome 13; Chromosome 14; Chromosome 15; Chromosome 16; Chromosome 17; Chromosome 18; Chromosome 19; Chromosome 20; Unplaced; Chloroplast; Mitochondrion	GCA_000004515.3
UP000008227	Sus scrofa (Pig) (Strain: Duroc)	9823	40707	PIG	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Mammalia, Eutheria, Laurasiatheria, Cetartiodactyla, Suina, Suidae, Sus	Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Chromosome 10; Chromosome 11; Chromosome 12; Chromosome 13; Chromosome 14; Chromosome 15; Chromosome 16; Chromosome 17; Chromosome 18; Chromosome X; Mitochondrion; Unplaced; Chromosome Y	GCA_000003025.6
UP000233160	Propithecus coquereli (Coquerel's sifaka) (Propithecus verreauxi coquereli)	379532	32113	PROCO	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Mammalia, Eutheria, Euarchontoglires, Primates, Strepsirrhini, Lemuriformes, Indriidae, Propithecus	Whole Genome Shotgun Assembly	GCA_000956105.1
UP000095285	Loa loa (Eye worm) (Filaria loa)	7209	12177	LOALO	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Rhabditida, Spirurina, Spiruromorpha, Filarioidea, Onchocercidae, Loa	Unassembled WGS sequence	GCA_000733445.1
UP000000559	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast) (Strain: SC5314 / ATCC MYA-2876)	237561	6035	CANAL	Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Debaryomycetaceae, Candida/Lodderomyces clade, Candida	Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome R; Mitochondrion	GCA_000182965.3
UP000038020	Brugia pahangi (Filarial nematode worm)	6280	14625	BRUPA	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Rhabditida, Spirurina, Spiruromorpha, Filarioidea, Onchocercidae, Brugia	Genome Assembly	GCA_000951115.1
UP000001595	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	9601	22881	PONAB	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Mammalia, Eutheria, Euarchontoglires, Primates, Haplorrhini, Catarrhini, Hominidae, Pongo	Chromosome 1; Chromosome 2a; Chromosome 2b; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Chromosome 10; Chromosome 11; Chromosome 12; Chromosome 13; Chromosome 14; Chromosome 15; Chromosome 16; Chromosome 17; Chromosome 18; Chromosome 19; Chromosome 20; Chromosome 21; Chromosome 22; Chromosome X; Unplaced; Mitochondrion	
UP000230249	Candida auris (Yeast) (Strain: B8441)	498019	5407	CANAR	Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Metschnikowiaceae, Clavispora, Clavispora/Candida clade	Unassembled WGS sequence	GCA_002759435.2
UP000008672	Latimeria chalumnae (West Indian ocean coelacanth) (Strain: Wild caught)	7897	23431	LATCH	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Coelacanthiformes, Coelacanthidae, Latimeria	Unassembled WGS sequence; Mitochondrion	GCA_000225785.1
UP000053664	Anthracocystis flocculosa PF-1 (Strain: PF-1)	1277687	4425		Eukaryota, Fungi, Dikarya, Basidiomycota, Ustilaginomycotina, Ustilaginomycetes, Ustilaginales, Ustilaginaceae, Anthracocystis	Unassembled WGS sequence	GCA_000417875.1
UP000029867	Pichia kudriavzevii (Yeast) (Issatchenkia orientalis) (Strain: SD108)	4909	6873	PICKU	Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Pichiaceae, Pichia	Unassembled WGS sequence	GCA_000764455.1
UP000053573	Emmonsia parva UAMH 139 (Strain: UAMH 139)	1246674	8561		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Onygenales, Ajellomycetaceae, Blastomyces	Unassembled WGS sequence	GCA_001014755.1
UP000245609	Smittium megazygosporum (Strain: SC-DP-2)	133381	6835		Eukaryota, Fungi, Fungi incertae sedis, Zoopagomycota, Kickxellomycotina, Harpellomycetes, Harpellales, Legeriomycetaceae, Smittium	Unassembled WGS sequence	GCA_003086715.1
UP000016930	Ceriporiopsis subvermispora (strain B) (White-rot fungus) (Gelatoporia subvermispora) (Strain: B)	914234	12078	CERS8	Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Gelatoporiaceae, Gelatoporia	Unassembled WGS sequence	GCA_000320605.2
UP000005222	Pichia sorbitophila (strain ATCC MYA-4447 / BCRC 22081 / CBS 7064 / NBRC 10061 / NRRL Y-12695) (Hybrid yeast) (Strain: ATCC MYA-4447 / BCRC 22081 / CBS 7064 / NBRC 10061 / NRRL Y-12695)	559304	8851	PICSO	Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Debaryomycetaceae, Millerozyma	Chromosome A; Chromosome B; Chromosome C; Chromosome D; Chromosome E; Chromosome F; Chromosome G; Chromosome H; Chromosome I; Chromosome J; Chromosome K; Chromosome L; Chromosome M; Chromosome N; Mitochondrion	GCA_000315895.1
UP000016934	Cochliobolus sativus (strain ND90Pr / ATCC 201652) (Common root rot and spot blotch fungus) (Bipolaris sorokiniana) (Strain: ND90Pr / ATCC 201652)	665912	12174	COCSN	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Pleosporomycetidae, Pleosporales, Pleosporineae, Pleosporaceae, Bipolaris	Unassembled WGS sequence	GCA_000338995.1
UP000002852	Xiphophorus maculatus (Southern platyfish) (Platypoecilus maculatus) (Strain: JP 163 A)	8083	35278	XIPMA	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Actinopterygii, Neopterygii, Teleostei, Neoteleostei, Acanthomorphata, Ovalentaria, Atherinomorphae, Cyprinodontiformes, Poeciliidae, Poeciliinae, Xiphophorus	Unassembled WGS sequence	GCA_002775205.2
UP000235371	Meliniomyces bicolor E (Strain: E)	1095630	18616		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Hyaloscyphaceae, Hyaloscypha, Hyaloscypha bicolor	Unassembled WGS sequence	GCA_002865645.1
UP000002762	Beauveria bassiana (strain ARSEF 2860) (White muscardine disease fungus) (Tritirachium shiotae) (Strain: ARSEF 2860)	655819	10363	BEAB2	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Cordycipitaceae, Beauveria	Unassembled WGS sequence	GCA_000280675.1
UP000050793	Soboliphyme baturini	241478	13185		Eukaryota, Metazoa, Ecdysozoa, Nematoda, Enoplea, Dorylaimia, Dioctophymatida, Dioctophymatoidea, Soboliphymatidae, Soboliphyme	Genome assembly	GCA_000951395.1
UP000001197	Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383) (Pleurage anserina) (Strain: S / ATCC MYA-4624 / DSM 980 / FGSC 10383)	515849	10657	PODAN	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariomycetidae, Sordariales, Lasiosphaeriaceae, Podospora	Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Mitochondrion	
UP000244336	Panicum hallii var. hallii (Strain: cv. HAL2)	1504633	38607		Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, Liliopsida, Poales, Poaceae, PACMAD clade, Panicoideae, Panicodae, Paniceae, Panicinae, Panicum, Panicum sect. Panicum	Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Unassembled WGS sequence	GCA_003061485.1
UP000001875	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / NRRL 3357 / JCM 12722 / SRRC 167) (Strain: ATCC 200026 / FGSC A1120 / NRRL 3357 / JCM 12722 / SRRC 167)	332952	13500	ASPFN	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Unassembled WGS sequence; Mitochondrion	GCA_000006275.2
UP000070444	Conidiobolus coronatus (strain ATCC 28846 / CBS 209.66 / NRRL 28638) (Delacroixia coronata) (Strain: NRRL 28638)	796925	10567	CONC2	Eukaryota, Fungi, Fungi incertae sedis, Zoopagomycota, Entomophthoromycotina, Entomophthoromycetes, Entomophthorales, Ancylistaceae, Conidiobolus	Unassembled WGS sequence	GCA_001566745.1
UP000054681	Trichinella sp. T9	181606	17770		Eukaryota, Metazoa, Ecdysozoa, Nematoda, Enoplea, Dorylaimia, Trichinellida, Trichinellidae, Trichinella	Unassembled WGS sequence	GCA_001447505.1
UP000053424	Hebeloma cylindrosporum h7 (Strain: h7)	686832	15327		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Agaricales, Cortinariaceae, Hebeloma	Unassembled WGS sequence	GCA_000827355.1
UP000054279	Sphaerobolus stellatus SS14 (Strain: SS14)	990650	24609		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Phallomycetidae, Geastrales, Sphaerobolaceae, Sphaerobolus	Unassembled WGS sequence	GCA_000827215.1
UP000054559	Coccidioides immitis RMSCC 3703 (Strain: RMSCC 3703)	454286	10461		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Onygenales, Onygenales incertae sedis, Coccidioides	Unassembled WGS sequence	GCA_000150085.1
UP000054313	Gavia stellata (Red-throated diver) (Red-throated loon)	37040	7730	GAVST	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Archelosauria, Archosauria, Dinosauria, Saurischia, Theropoda, Coelurosauria, Aves, Neognathae, Gaviiformes, Gaviidae, Gavia	Unassembled WGS sequence	GCA_000690875.1
UP000054538	Paxillus rubicundulus Ve08.2h10 (Strain: Ve08.2h10)	930991	21906		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Boletales, Paxilineae, Paxillaceae, Paxillus	Unassembled WGS sequence	GCA_000827395.1
UP000219602	Fusarium oxysporum f. sp. radicis-cucumerinum (Strain: Forc016)	327505	16940		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Nectriaceae, Fusarium, Fusarium oxysporum species complex	Unassembled WGS sequence; Chromosome 10; Chromosome 11; Chromosome 2; Chromosome rc; Chromosome 4; Chromosome 12; Chromosome 5; Chromosome 8; Chromosome 13; Chromosome 7; Chromosome 9; Chromosome 1	GCA_001702695.2
UP000077051	Mucor circinelloides f. lusitanicus CBS 277.49 (Strain: CBS 277.49)	747725	11586		Eukaryota, Fungi, Fungi incertae sedis, Mucoromycota, Mucoromycotina, Mucoromycetes, Mucorales, Mucorineae, Mucoraceae, Mucor	Unassembled WGS sequence	GCA_001638945.1
UP000008513	Neurospora tetrasperma (strain FGSC 2509 / P0656) (Strain: strain FGSC 2509 / P0656)	510952	11177	NEUT9	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariomycetidae, Sordariales, Sordariaceae, Neurospora	Unassembled WGS sequence	GCA_000213195.1
UP000050740	Echinostoma caproni	27848	18543		Eukaryota, Metazoa, Platyhelminthes, Trematoda, Digenea, Plagiorchiida, Echinostomata, Echinostomatoidea, Echinostomatidae, Echinostoma	Genome assembly	GCA_000950555.1
UP000019478	Capronia epimyces CBS 606.96 (Strain: CBS 606.96)	1182542	10469		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Chaetothyriomycetidae, Chaetothyriales, Herpotrichiellaceae, Capronia	Unassembled WGS sequence	GCA_000585565.1
UP000007264	Coccomyxa subellipsoidea (strain C-169) (Green microalga) (Strain: C-169)	574566	9799	COCSC	Eukaryota, Viridiplantae, Chlorophyta, Trebouxiophyceae, Trebouxiophyceae incertae sedis, Coccomyxaceae, Coccomyxa	Plastid; Unassembled WGS sequence; Mitochondrion	GCA_000258705.1
UP000238479	Rosa chinensis (China rose) (Strain: cv. Old Blush)	74649	45026	ROSCH	Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, eudicotyledons, Gunneridae, Pentapetalae, rosids, fabids, Rosales, Rosaceae, Rosoideae, Rosoideae unplaced, Rosa	Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Unassembled WGS sequence; Chloroplast; Mitochondrion	GCA_002994745.1
UP000184304	Aspergillus tubingensis CBS 134.48 (Strain: CBS 134.48)	767770	12319		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Unassembled WGS sequence	GCA_001890745.1
UP000031176	Metarhizium majus (strain ARSEF 297) (Strain: ARSEF 297)	1276143	11394	METMF	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Clavicipitaceae, Metarhizium, Metarhizium majus	Unassembled WGS sequence	GCA_000814945.1
UP000031056	Ordospora colligata OC4 (Strain: OC4)	1354746	1810		Eukaryota, Fungi, Fungi incertae sedis, Microsporidia, Ordosporidae, Ordospora	Unassembled WGS sequence	GCA_000803265.1
UP000030686	Penicillium roqueforti (strain FM164) (Strain: FM164)	1365484	12315	PENRF	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Penicillium	Unassembled WGS sequence	GCA_000513255.1
UP000030645	Morus notabilis	981085	26760		Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, eudicotyledons, Gunneridae, Pentapetalae, rosids, fabids, Rosales, Moraceae, Morus	Unassembled WGS sequence	GCA_000414095.2
UP000235023	Aspergillus taichungensis (Strain: IBT 19404)	482145	9689		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Unassembled WGS sequence	GCA_002850765.1
UP000029665	Pycnoporus cinnabarinus (Cinnabar-red polypore) (Trametes cinnabarina) (Strain: BRFM137)	5643	10180	PYCCI	Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Polyporaceae, Trametes	Unassembled WGS sequence	GCA_000765035.1
UP000054324	Opisthorchis viverrini	6198	16307		Eukaryota, Metazoa, Platyhelminthes, Trematoda, Digenea, Opisthorchiida, Opisthorchiata, Opisthorchiidae, Opisthorchis	Unassembled WGS sequence	GCA_000715545.1
UP000006813	Heterocephalus glaber (Naked mole rat)	10181	21449	HETGA	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Mammalia, Eutheria, Euarchontoglires, Glires, Rodentia, Hystricomorpha, Bathyergidae, Heterocephalus	Mitochondrion; Unassembled WGS sequence	GCA_000230445.1
UP000034182	Diplodia seriata	420778	9342		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Dothideomycetes incertae sedis, Botryosphaeriales, Botryosphaeriaceae, Diplodia	Unassembled WGS sequence	GCA_001006355.1
UP000191408	Penicillium polonicum (Strain: IBT 4502)	60169	10627		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Penicillium	Unassembled WGS sequence	GCA_002072265.1
UP000076871	Laetiporus sulphureus 93-53 (Strain: 93-53)	1314785	13712		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Laetiporus	Unassembled WGS sequence	GCA_001632365.1
UP000029285	Talaromyces marneffei PM1 (Strain: PM1)	1077442	12153		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Trichocomaceae, Talaromyces	Unassembled WGS sequence	GCA_000750115.1
UP000237481	Tolypocladium paradoxum (Strain: NRBC 100945)	94208	8979		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Ophiocordycipitaceae, Tolypocladium	Unassembled WGS sequence	GCA_002916505.1
UP000078544	Moelleriella libera RCEF 2490 (Strain: RCEF 2490)	1081109	8458		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Clavicipitaceae, Moelleriella	Unassembled WGS sequence	GCA_001636675.1
UP000092993	Grifola frondosa (Maitake) (Polyporus frondosus) (Strain: 9006-11)	5627	14985	GRIFR	Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Grifolaceae, Grifola	Unassembled WGS sequence	GCA_001683735.1
UP000007801	Drosophila ananassae (Fruit fly) (Strain: Tucson 14024-0371.13)	7217	19364	DROAN	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Diptera, Brachycera, Muscomorpha, Ephydroidea, Drosophilidae, Drosophila, Sophophora	Mitochondrion; Unassembled WGS sequence	GCA_000005115.1
UP000027730	Aureobasidium namibiae CBS 147.97 (Strain: CBS 147.97)	1043004	10258		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Dothideomycetidae, Dothideales, Saccotheciaceae, Aureobasidium	Unassembled WGS sequence	GCA_000721765.1
